resource_id,satellite_id,mission_id,timestamp,orbit_type,orbit_altitude_km,inclination_deg,current_battery_percent,solar_exposure_hours,eclipse_duration_hours,payload_count,payload_power_kw,communication_duration_minutes,communication_bandwidth_mbps,onboard_memory_used_gb,onboard_memory_total_gb,cpu_utilization_percent,temperature_celsius,mission_duration_hours,previous_power_consumption_kw,previous_battery_percent,remaining_battery_percent,power_consumption_kw,memory_after_mission_gb,health_score,mission_risk,memory_utilization_percent
7984,SAT-0024,MIS-007984,2022-03-06 09:02:00,SSO,680,98,82,6.15,3.36,5,6.41,30,110,356,512,78,51.7,6.05,6.74,82,62.5,6.74,356,67.0,MEDIUM,69.53125
7985,SAT-0059,MIS-007985,2023-12-13 00:07:00,GEO,35786,56,83,6.13,0.53,6,6.68,78,254,500,512,100,57.6,15.6,7.79,83,51.6,7.79,500,26.9,HIGH,97.65625
7986,SAT-0044,MIS-007986,2022-03-17 11:10:00,GEO,35786,48,82,6.3,0.02,3,4.1,6,38,213,512,52,35.4,1.23,4.13,82,77.1,4.13,213,90.8,LOW,41.6015625
7987,SAT-0034,MIS-007987,2022-05-15 13:24:00,LEO,594,71,67,5.78,0.52,3,3.43,2,28,201,512,57,42.1,0.58,3.92,67,62.4,3.92,201,82.4,LOW,39.2578125
7988,SAT-0044,MIS-007988,2024-05-12 18:33:00,LEO,654,21,58,7.93,3.07,4,4.54,71,233,378,512,86,53.4,14.22,5.63,58,40.0,5.63,378,51.9,MEDIUM,73.828125
7989,SAT-0089,MIS-007989,2024-07-20 17:38:00,MEO,14506,76,90,0.81,2.89,4,5.31,4,32,276,512,54,37.9,0.85,5.37,90,69.5,5.37,276,87.8,LOW,53.90625
7990,SAT-0017,MIS-007990,2024-12-02 11:31:00,LEO,685,93,60,7.96,3.59,1,2.08,27,101,116,512,44,28.2,5.46,2.44,60,61.8,2.44,116,84.7,LOW,22.65625
7991,SAT-0093,MIS-007991,2024-03-12 16:55:00,LEO,772,65,55,4.11,0.11,1,1.72,22,88,118,512,31,27.6,4.57,2.2,55,50.8,2.2,118,80.3,LOW,23.046875
7992,SAT-0069,MIS-007992,2022-11-16 05:48:00,LEO,1084,15,86,0.3,3.15,5,6.01,11,53,353,512,76,49.5,2.26,6.65,86,58.2,6.65,353,68.9,MEDIUM,68.9453125
7993,SAT-0040,MIS-007993,2022-02-24 06:25:00,SSO,523,98,51,4.36,0.05,3,3.36,106,340,365,512,87,50.1,21.36,5.63,51,20.1,5.63,365,47.4,MEDIUM,71.2890625
7994,SAT-0074,MIS-007994,2025-08-25 08:27:00,MEO,13590,41,96,7.23,3.2,4,5.14,55,186,360,512,72,46.5,11.08,6.06,96,77.4,6.06,360,82.1,LOW,70.3125
7995,SAT-0074,MIS-007995,2023-11-06 06:19:00,SSO,522,98,93,2.81,0.98,6,7.2,16,68,405,512,78,57.6,3.2,7.49,93,66.1,7.49,405,61.3,MEDIUM,79.1015625
7996,SAT-0034,MIS-007996,2022-07-29 14:11:00,LEO,1032,13,63,5.62,0.95,4,4.45,43,150,330,512,81,47.4,8.68,5.07,63,47.0,5.07,330,64.4,MEDIUM,64.453125
7997,SAT-0038,MIS-007997,2023-11-05 23:17:00,LEO,982,73,70,6.56,0.71,2,3.01,77,253,274,512,74,46.8,15.56,4.76,70,51.6,4.76,274,70.5,MEDIUM,53.515625
7998,SAT-0026,MIS-007998,2024-11-12 05:56:00,SSO,766,98,94,5.7,0.2,0,1.0,19,79,61,512,26,17.9,3.95,1.36,94,96.8,1.36,61,98.7,LOW,11.9140625
7999,SAT-0062,MIS-007999,2025-10-31 21:42:00,LEO,1163,94,58,2.13,2.59,6,6.99,26,99,424,512,97,62.4,5.31,7.82,58,26.7,7.82,424,27.5,HIGH,82.8125
8000,SAT-0064,MIS-008000,2022-03-04 05:27:00,GEO,35786,16,54,2.1,0.65,5,5.99,71,234,430,512,91,55.6,14.3,7.28,54,17.6,7.28,430,33.9,HIGH,83.984375
8001,SAT-0066,MIS-008001,2022-04-22 10:56:00,MEO,12532,67,68,4.03,1.1,4,4.44,87,282,391,512,87,54.3,17.51,6.22,68,37.2,6.22,391,49.2,MEDIUM,76.3671875
8002,SAT-0058,MIS-008002,2023-07-24 08:02:00,LEO,424,7,62,1.02,3.9,2,2.71,64,213,235,512,74,36.6,12.87,4.07,62,37.5,4.07,235,73.0,MEDIUM,45.8984375
8003,SAT-0080,MIS-008003,2024-07-18 12:03:00,LEO,936,87,58,0.38,3.49,5,6.28,59,198,426,512,99,62.7,11.87,7.72,58,18.4,7.72,426,22.4,HIGH,83.203125
8004,SAT-0052,MIS-008004,2023-05-15 18:34:00,LEO,625,25,52,3.77,2.05,0,0.79,7,42,17,512,32,23.3,1.5,0.87,52,54.9,0.87,17,81.9,LOW,3.3203125
8005,SAT-0018,MIS-008005,2022-03-02 05:31:00,LEO,846,21,59,6.67,1.04,6,7.52,22,86,405,512,89,58.2,4.41,8.0,59,36.8,8.0,405,43.4,HIGH,79.1015625
8006,SAT-0067,MIS-008006,2024-11-11 23:05:00,GEO,35786,11,85,2.1,0.29,1,2.02,37,133,126,512,52,34.6,7.55,2.99,85,71.2,2.99,126,88.5,LOW,24.609375
8007,SAT-0084,MIS-008007,2024-11-04 06:20:00,LEO,676,47,81,3.68,1.99,4,5.18,110,352,437,512,100,60.2,22.14,7.25,81,41.6,7.25,437,32.1,HIGH,85.3515625
8008,SAT-0031,MIS-008008,2023-02-03 19:29:00,LEO,431,53,81,5.87,2.48,6,7.41,37,131,425,512,100,65.3,7.41,8.0,81,54.8,8.0,425,33.6,HIGH,83.0078125
8009,SAT-0027,MIS-008009,2024-04-17 19:03:00,LEO,437,11,61,7.23,3.05,0,0.54,98,314,183,512,52,29.2,19.64,2.32,61,50.5,2.32,183,80.2,LOW,35.7421875
8010,SAT-0088,MIS-008010,2025-04-17 06:04:00,MEO,9281,9,62,7.4,2.67,4,5.14,116,369,445,512,100,62.9,23.3,7.51,62,28.1,7.51,445,21.9,HIGH,86.9140625
8011,SAT-0056,MIS-008011,2025-02-04 22:17:00,LEO,445,63,84,3.44,0.92,1,1.38,49,167,164,512,45,29.8,9.85,2.7,84,72.2,2.7,164,88.9,LOW,32.03125
8012,SAT-0003,MIS-008012,2023-09-11 23:45:00,SSO,712,98,95,0.66,1.78,5,5.99,11,54,326,512,78,48.8,2.27,6.27,95,69.4,6.27,326,73.2,MEDIUM,63.671875
8013,SAT-0042,MIS-008013,2022-12-27 15:38:00,SSO,569,98,87,1.87,0.3,1,1.84,85,276,215,512,58,40.8,17.13,3.71,87,62.2,3.71,215,83.9,LOW,41.9921875
8014,SAT-0054,MIS-008014,2025-09-18 02:55:00,SSO,650,98,63,7.29,0.33,6,6.83,56,190,469,512,100,56.0,11.34,7.73,63,37.6,7.73,469,29.2,HIGH,91.6015625
8015,SAT-0044,MIS-008015,2025-09-17 14:08:00,LEO,1039,22,73,4.45,2.04,3,3.67,88,284,327,512,81,45.5,17.66,5.36,73,46.3,5.36,327,66.4,MEDIUM,63.8671875
8016,SAT-0030,MIS-008016,2023-03-24 13:59:00,LEO,557,41,95,0.57,0.47,3,3.97,20,81,244,512,64,43.3,4.13,4.15,95,76.2,4.15,244,86.5,LOW,47.65625
8017,SAT-0022,MIS-008017,2024-11-19 04:51:00,MEO,19231,3,77,5.1,0.13,3,4.11,89,289,340,512,84,48.1,17.97,5.95,77,49.0,5.95,340,62.9,MEDIUM,66.40625
8018,SAT-0075,MIS-008018,2022-12-26 20:48:00,SSO,562,98,73,2.59,0.14,4,4.57,100,320,430,512,100,58.2,20.03,6.37,73,36.7,6.37,430,33.8,HIGH,83.984375
8019,SAT-0002,MIS-008019,2023-07-01 08:19:00,SSO,762,98,94,2.32,1.32,5,6.38,47,163,383,512,91,56.3,9.56,7.55,94,60.8,7.55,383,54.3,MEDIUM,74.8046875
8020,SAT-0039,MIS-008020,2022-04-02 04:34:00,LEO,711,34,68,5.3,2.38,6,6.8,61,205,489,512,100,62.7,12.36,8.0,68,36.7,8.0,489,16.9,HIGH,95.5078125
8021,SAT-0026,MIS-008021,2025-07-17 18:46:00,LEO,833,21,72,0.85,2.55,5,5.79,19,78,338,512,81,50.6,3.87,5.92,72,46.9,5.92,338,60.5,MEDIUM,66.015625
8022,SAT-0095,MIS-008022,2024-05-01 20:28:00,LEO,450,3,81,2.0,2.14,4,4.88,45,156,324,512,70,48.7,9.12,5.69,81,54.9,5.69,324,71.5,MEDIUM,63.28125
8023,SAT-0073,MIS-008023,2023-02-12 14:36:00,MEO,14900,97,89,4.6,2.31,3,3.84,8,44,218,512,48,31.2,1.64,3.81,89,81.6,3.81,218,92.7,LOW,42.578125
8024,SAT-0011,MIS-008024,2025-04-14 08:11:00,LEO,724,12,77,1.29,2.43,5,6.43,111,354,496,512,100,58.5,22.32,8.0,77,29.7,8.0,496,17.8,HIGH,96.875
8025,SAT-0062,MIS-008025,2025-06-13 09:32:00,LEO,982,49,67,5.84,2.53,0,0.65,10,50,38,512,16,14.2,2.02,1.07,67,72.8,1.07,38,89.1,LOW,7.421875
8026,SAT-0016,MIS-008026,2022-08-18 23:36:00,LEO,863,50,64,7.06,1.17,1,1.79,27,102,109,512,50,30.2,5.49,2.69,64,63.0,2.69,109,85.2,LOW,21.2890625
8027,SAT-0001,MIS-008027,2023-01-13 17:34:00,LEO,992,36,87,2.85,1.61,5,6.45,16,68,350,512,85,60.6,3.25,7.22,87,61.2,7.22,350,52.3,MEDIUM,68.359375
8028,SAT-0053,MIS-008028,2022-04-15 11:18:00,SSO,552,98,63,4.47,0.01,3,4.08,113,361,377,512,89,52.8,22.77,5.78,63,30.6,5.78,377,47.4,MEDIUM,73.6328125
8029,SAT-0099,MIS-008029,2024-01-05 18:49:00,GEO,35786,16,88,2.69,0.96,0,0.68,64,212,108,512,53,28.7,12.86,1.71,88,76.3,1.71,108,90.5,LOW,21.09375
8030,SAT-0049,MIS-008030,2023-10-23 03:06:00,LEO,992,13,58,1.73,1.38,6,7.51,42,148,459,512,90,55.7,8.58,8.0,58,22.6,8.0,459,30.5,HIGH,89.6484375
8031,SAT-0088,MIS-008031,2023-06-15 22:29:00,SSO,607,98,86,7.3,0.91,4,4.84,76,250,394,512,82,51.4,15.39,6.57,86,62.0,6.57,394,65.1,MEDIUM,76.953125
8032,SAT-0039,MIS-008032,2023-02-25 01:57:00,LEO,804,9,95,0.75,0.65,4,4.65,26,98,293,512,72,41.0,5.24,5.23,95,71.4,5.23,293,86.4,LOW,57.2265625
8033,SAT-0076,MIS-008033,2025-10-02 10:59:00,LEO,860,55,73,0.07,0.57,1,1.57,53,179,154,512,50,35.2,10.66,2.79,73,53.5,2.79,154,81.4,LOW,30.078125
8034,SAT-0024,MIS-008034,2022-09-22 14:18:00,MEO,9382,17,68,2.43,3.45,3,3.86,45,155,271,512,70,38.5,9.06,4.42,68,47.9,4.42,271,79.2,LOW,52.9296875
8035,SAT-0017,MIS-008035,2025-12-05 19:09:00,GEO,35786,9,78,7.25,3.04,0,0.72,33,121,75,512,30,21.7,6.74,1.33,78,81.8,1.33,75,92.7,LOW,14.6484375
8036,SAT-0036,MIS-008036,2024-02-07 21:47:00,LEO,420,30,85,1.31,3.99,2,2.57,75,246,259,512,61,37.8,15.08,4.29,85,58.4,4.29,259,83.4,LOW,50.5859375
8037,SAT-0020,MIS-008037,2025-02-07 17:18:00,LEO,722,94,54,2.59,2.49,3,3.38,102,326,352,512,92,53.7,20.42,5.3,54,21.6,5.3,352,41.2,HIGH,68.75
8038,SAT-0021,MIS-008038,2022-04-11 20:48:00,LEO,729,49,94,5.16,1.54,0,0.56,62,207,104,512,39,28.2,12.48,1.62,94,87.9,1.62,104,95.1,LOW,20.3125
8039,SAT-0006,MIS-008039,2025-11-23 19:38:00,LEO,564,35,82,4.6,3.41,6,7.06,25,96,433,512,83,59.1,5.12,7.3,82,57.9,7.3,433,49.2,MEDIUM,84.5703125
8040,SAT-0032,MIS-008040,2022-03-31 19:33:00,LEO,726,79,92,3.91,3.26,3,4.15,117,372,378,512,100,50.2,23.51,5.99,92,57.1,5.99,378,55.6,MEDIUM,73.828125
8041,SAT-0089,MIS-008041,2023-08-08 06:53:00,SSO,696,98,95,6.61,1.87,2,2.5,2,28,129,512,34,26.4,0.54,2.44,95,98.0,2.44,129,99.2,LOW,25.1953125
8042,SAT-0042,MIS-008042,2023-08-30 05:04:00,LEO,612,3,67,4.29,1.57,1,1.39,39,137,127,512,42,29.6,7.86,2.09,67,60.9,2.09,127,84.4,LOW,24.8046875
8043,SAT-0043,MIS-008043,2022-12-19 11:22:00,LEO,838,91,91,0.35,3.23,6,6.61,51,174,476,512,100,61.5,10.33,7.45,91,53.6,7.45,476,27.7,HIGH,92.96875
8044,SAT-0036,MIS-008044,2025-02-23 04:56:00,MEO,7169,29,89,7.24,2.52,5,5.77,36,129,370,512,85,55.3,7.27,6.29,89,72.5,6.29,370,63.1,MEDIUM,72.265625
8045,SAT-0033,MIS-008045,2024-09-15 12:05:00,MEO,5611,85,60,7.3,1.17,5,6.14,53,179,392,512,88,51.4,10.62,7.07,60,37.8,7.07,392,52.4,MEDIUM,76.5625
8046,SAT-0022,MIS-008046,2025-02-09 23:44:00,SSO,639,98,56,3.89,2.55,5,6.35,75,246,430,512,95,64.4,15.09,8.0,56,19.7,8.0,430,22.1,HIGH,83.984375
8047,SAT-0094,MIS-008047,2023-09-06 02:47:00,SSO,692,98,57,5.51,1.6,1,1.96,27,103,134,512,40,31.2,5.55,2.43,57,53.9,2.43,134,81.5,LOW,26.171875
8048,SAT-0098,MIS-008048,2025-05-13 10:52:00,SSO,715,98,79,0.27,1.72,0,0.95,22,88,51,512,27,21.9,4.55,1.58,79,69.6,1.58,51,87.8,LOW,9.9609375
8049,SAT-0059,MIS-008049,2023-07-06 20:01:00,LEO,467,72,61,6.45,1.49,2,2.27,93,301,278,512,86,47.3,18.74,4.28,61,41.8,4.28,278,60.0,MEDIUM,54.296875
8050,SAT-0005,MIS-008050,2022-05-22 09:02:00,SSO,773,98,69,7.07,1.02,0,0.86,107,343,186,512,72,35.6,21.56,3.11,69,53.5,3.11,186,80.4,LOW,36.328125
8051,SAT-0034,MIS-008051,2025-01-15 17:19:00,LEO,563,92,73,7.18,1.35,2,2.96,28,104,198,512,45,31.7,5.62,3.39,73,69.3,3.39,198,87.7,LOW,38.671875
8052,SAT-0084,MIS-008052,2022-10-12 15:12:00,LEO,527,39,55,0.05,0.62,6,7.55,44,154,447,512,92,58.8,8.95,8.0,55,15.9,8.0,447,25.5,HIGH,87.3046875
8053,SAT-0091,MIS-008053,2025-05-20 01:42:00,SSO,827,98,52,7.88,0.17,0,0.5,101,324,197,512,54,26.6,20.3,2.29,52,42.4,2.29,197,76.9,LOW,38.4765625
8054,SAT-0023,MIS-008054,2024-06-11 08:07:00,MEO,18373,81,92,2.48,3.49,4,5.2,8,45,273,512,60,45.2,1.7,5.8,92,72.4,5.8,273,82.7,LOW,53.3203125
8055,SAT-0021,MIS-008055,2025-11-18 07:13:00,LEO,1119,15,52,2.97,3.76,4,5.13,51,174,330,512,71,53.9,10.31,6.27,52,24.6,6.27,330,52.7,MEDIUM,64.453125
8056,SAT-0073,MIS-008056,2023-08-02 14:27:00,MEO,11506,5,53,2.87,3.73,5,5.81,81,263,462,512,97,56.4,16.22,7.29,53,16.6,7.29,462,23.2,HIGH,90.234375
8057,SAT-0009,MIS-008057,2025-11-21 00:44:00,LEO,976,21,65,3.39,3.47,2,2.22,67,223,261,512,58,37.5,13.54,3.24,65,48.0,3.24,261,79.2,LOW,50.9765625
8058,SAT-0028,MIS-008058,2022-02-16 13:54:00,GEO,35786,72,50,7.21,3.16,2,3.04,109,348,305,512,85,43.7,21.93,4.95,50,27.1,4.95,305,58.9,MEDIUM,59.5703125
8059,SAT-0048,MIS-008059,2024-08-24 03:33:00,MEO,19067,64,63,6.36,2.88,3,3.83,60,201,292,512,72,40.3,12.11,4.88,63,46.5,4.88,292,77.2,LOW,57.03125
8060,SAT-0027,MIS-008060,2025-03-03 14:18:00,LEO,1142,57,79,0.65,3.01,3,3.97,19,77,242,512,52,41.4,3.82,4.71,79,58.4,4.71,242,81.7,LOW,47.265625
8061,SAT-0007,MIS-008061,2024-04-11 13:16:00,GEO,35786,49,100,3.77,1.15,1,1.74,76,250,199,512,50,31.6,15.36,3.5,100,81.3,3.5,199,92.5,LOW,38.8671875
8062,SAT-0061,MIS-008062,2023-08-23 05:53:00,SSO,715,98,59,1.88,2.96,0,0.5,117,372,197,512,59,29.9,23.52,2.82,59,32.7,2.82,197,73.1,MEDIUM,38.4765625
8063,SAT-0019,MIS-008063,2023-04-20 14:56:00,LEO,701,70,54,2.33,2.2,0,0.95,57,192,102,512,41,28.1,11.48,1.82,54,42.2,1.82,102,76.9,LOW,19.921875
8064,SAT-0066,MIS-008064,2025-01-17 08:24:00,LEO,1038,94,94,6.0,2.61,6,7.52,36,128,449,512,97,65.4,7.21,8.0,94,68.2,8.0,449,35.6,HIGH,87.6953125
8065,SAT-0016,MIS-008065,2022-06-13 17:08:00,LEO,424,57,58,5.34,2.68,3,3.96,45,156,284,512,61,44.9,9.07,4.99,58,41.5,4.99,284,70.7,MEDIUM,55.46875
8066,SAT-0084,MIS-008066,2023-01-17 01:43:00,LEO,1099,90,58,0.93,3.64,0,0.5,41,143,72,512,38,22.1,8.26,1.63,58,46.7,1.63,72,78.7,LOW,14.0625
8067,SAT-0068,MIS-008067,2023-07-17 01:49:00,GEO,35786,73,81,0.43,3.26,6,7.04,107,341,500,512,100,64.3,21.43,8.0,81,32.7,8.0,500,11.3,HIGH,97.65625
8068,SAT-0057,MIS-008068,2025-03-18 18:16:00,LEO,913,23,73,6.22,1.15,2,2.86,46,160,201,512,64,36.8,9.36,3.74,73,63.0,3.74,201,85.2,LOW,39.2578125
8069,SAT-0063,MIS-008069,2022-12-10 17:46:00,GEO,35786,32,87,5.82,2.67,1,1.71,23,91,120,512,36,30.1,4.78,2.3,87,85.6,2.3,120,94.2,LOW,23.4375
8070,SAT-0035,MIS-008070,2022-07-11 16:35:00,MEO,18298,40,55,1.87,1.81,1,1.81,109,347,254,512,64,32.3,21.85,3.56,55,27.0,3.56,254,70.8,MEDIUM,49.609375
8071,SAT-0087,MIS-008071,2024-03-23 01:30:00,MEO,8711,4,68,2.32,0.38,4,4.43,110,351,427,512,100,54.3,22.13,6.12,68,30.5,6.12,427,36.6,HIGH,83.3984375
8072,SAT-0077,MIS-008072,2024-01-09 03:04:00,SSO,514,98,89,6.96,1.58,4,4.87,20,81,282,512,66,47.1,4.08,5.15,89,79.1,5.15,282,83.1,LOW,55.078125
8073,SAT-0034,MIS-008073,2024-03-08 14:52:00,SSO,773,98,56,6.92,3.92,5,5.57,58,196,401,512,91,53.2,11.79,6.64,56,33.8,6.64,401,47.2,MEDIUM,78.3203125
8074,SAT-0030,MIS-008074,2023-05-03 00:03:00,GEO,35786,85,82,4.45,0.58,3,4.02,105,337,371,512,86,50.3,21.14,6.02,82,49.9,6.02,371,59.6,MEDIUM,72.4609375
8075,SAT-0029,MIS-008075,2023-05-20 08:17:00,MEO,19747,19,77,1.17,0.0,0,0.5,20,81,37,512,26,17.5,4.1,1.12,77,71.6,1.12,37,88.6,LOW,7.2265625
8076,SAT-0018,MIS-008076,2023-04-08 16:37:00,LEO,613,41,73,7.27,2.84,0,0.5,79,259,148,512,61,33.3,15.97,2.22,73,65.9,2.22,148,86.4,LOW,28.90625
8077,SAT-0032,MIS-008077,2022-02-21 19:25:00,LEO,751,4,60,3.61,3.61,2,2.69,74,243,270,512,69,43.8,14.92,3.91,60,39.6,3.91,270,71.3,MEDIUM,52.734375
8078,SAT-0076,MIS-008078,2022-03-17 13:57:00,GEO,35786,50,87,5.18,0.74,4,5.03,37,131,306,512,80,50.3,7.42,5.54,87,69.3,5.54,306,70.3,MEDIUM,59.765625
8079,SAT-0005,MIS-008079,2022-10-31 21:36:00,GEO,35786,64,76,6.46,3.79,2,2.37,85,277,290,512,66,43.0,17.14,4.1,76,58.8,4.1,290,79.9,LOW,56.640625
8080,SAT-0061,MIS-008080,2025-02-12 14:44:00,LEO,676,39,58,2.66,1.83,4,4.42,50,170,330,512,80,42.7,10.03,5.41,58,33.7,5.41,330,65.2,MEDIUM,64.453125
8081,SAT-0067,MIS-008081,2025-08-12 04:38:00,SSO,509,98,89,1.2,2.24,3,4.29,113,360,373,512,94,48.9,22.69,6.22,89,48.4,6.22,373,56.7,MEDIUM,72.8515625
8082,SAT-0033,MIS-008082,2025-06-07 20:10:00,MEO,11906,7,69,5.23,0.11,1,1.18,17,73,117,512,30,21.0,3.59,1.41,69,70.9,1.41,117,88.4,LOW,22.8515625
8083,SAT-0012,MIS-008083,2025-10-19 18:49:00,LEO,1019,71,99,2.32,0.5,1,1.26,38,136,152,512,46,23.8,7.74,2.4,99,87.8,2.4,152,95.1,LOW,29.6875
8084,SAT-0097,MIS-008084,2023-06-18 21:29:00,LEO,1154,89,100,6.14,1.48,3,4.3,2,28,196,512,53,38.3,0.59,4.4,100,94.2,4.4,196,97.7,LOW,38.28125
8085,SAT-0031,MIS-008085,2022-05-10 01:28:00,LEO,817,1,88,6.1,1.38,6,6.87,16,68,402,512,94,53.8,3.25,7.11,88,69.2,7.11,402,59.1,MEDIUM,78.515625
8086,SAT-0047,MIS-008086,2025-05-27 13:02:00,GEO,35786,50,85,7.8,2.95,2,2.8,64,213,246,512,60,38.9,12.93,3.68,85,75.5,3.68,246,90.2,LOW,48.046875
8087,SAT-0052,MIS-008087,2023-09-25 03:26:00,LEO,829,85,52,4.59,1.04,6,7.07,66,220,496,512,96,63.4,13.35,8.0,52,18.5,8.0,496,9.4,HIGH,96.875
8088,SAT-0090,MIS-008088,2025-01-07 05:58:00,GEO,35786,22,76,1.37,1.26,6,7.23,74,242,487,512,100,62.2,14.8,8.0,76,34.9,8.0,487,17.2,HIGH,95.1171875
8089,SAT-0022,MIS-008089,2022-11-29 08:15:00,GEO,35786,82,84,5.73,0.58,2,2.7,4,33,150,512,47,32.5,0.89,2.98,84,82.8,2.98,150,93.1,LOW,29.296875
8090,SAT-0061,MIS-008090,2024-01-04 11:13:00,LEO,1068,6,64,7.55,1.49,4,4.79,111,353,448,512,100,53.5,22.24,6.96,64,33.5,6.96,448,34.7,HIGH,87.5
8091,SAT-0088,MIS-008091,2024-08-15 18:02:00,SSO,807,98,85,5.09,0.25,1,2.08,111,355,258,512,75,42.4,22.34,4.2,85,60.5,4.2,258,78.8,LOW,50.390625
8092,SAT-0074,MIS-008092,2025-12-28 14:01:00,MEO,15275,52,72,0.89,1.12,6,6.67,9,49,388,512,77,54.9,1.94,7.06,72,44.0,7.06,388,56.2,MEDIUM,75.78125
8093,SAT-0091,MIS-008093,2025-10-02 04:44:00,SSO,618,98,72,5.3,1.0,1,1.83,63,211,167,512,54,33.7,12.79,2.7,72,61.6,2.7,167,84.6,LOW,32.6171875
8094,SAT-0093,MIS-008094,2023-08-10 07:02:00,SSO,859,98,84,3.52,3.79,6,7.41,91,294,500,512,100,59.4,18.31,8.0,84,44.4,8.0,500,21.8,HIGH,97.65625
8095,SAT-0087,MIS-008095,2024-01-22 11:06:00,SSO,710,98,95,0.52,1.63,2,3.04,91,293,291,512,82,43.2,18.24,4.84,95,62.1,4.84,291,75.0,MEDIUM,56.8359375
8096,SAT-0096,MIS-008096,2022-09-20 16:57:00,LEO,1119,20,81,1.9,2.92,2,2.72,39,139,216,512,51,34.6,7.97,3.51,81,64.4,3.51,216,85.8,LOW,42.1875
8097,SAT-0034,MIS-008097,2025-01-25 07:17:00,MEO,14502,46,58,1.02,1.13,5,5.84,15,67,330,512,68,46.3,3.17,6.53,58,31.4,6.53,330,65.0,MEDIUM,64.453125
8098,SAT-0087,MIS-008098,2022-07-05 17:43:00,SSO,864,98,58,7.61,0.88,2,2.45,119,378,330,512,91,47.9,23.88,4.67,58,35.4,4.67,330,54.2,MEDIUM,64.453125
8099,SAT-0061,MIS-008099,2022-12-18 16:21:00,LEO,1134,6,77,0.32,2.05,5,5.9,18,74,359,512,82,54.2,3.66,6.58,77,48.4,6.58,359,56.3,MEDIUM,70.1171875
8100,SAT-0085,MIS-008100,2025-02-06 03:54:00,LEO,1041,17,68,3.63,0.55,3,3.47,62,207,292,512,71,44.7,12.53,4.4,68,47.6,4.4,292,72.9,MEDIUM,57.03125
8101,SAT-0079,MIS-008101,2022-09-13 19:24:00,LEO,724,76,62,2.49,2.97,3,4.2,10,52,222,512,59,44.0,2.19,4.84,62,45.9,4.84,222,73.5,MEDIUM,43.359375
8102,SAT-0066,MIS-008102,2025-11-29 02:28:00,SSO,506,98,94,0.63,0.47,0,0.5,109,347,185,512,73,38.9,21.82,2.76,94,66.8,2.76,185,85.2,LOW,36.1328125
8103,SAT-0100,MIS-008103,2022-01-18 12:51:00,LEO,590,61,71,1.25,1.21,0,0.5,93,299,165,512,54,25.7,18.64,2.11,71,50.1,2.11,165,80.1,LOW,32.2265625
8104,SAT-0051,MIS-008104,2023-09-15 00:11:00,GEO,35786,61,61,3.51,1.24,0,0.5,46,158,104,512,34,25.2,9.26,1.52,61,54.5,1.52,104,81.8,LOW,20.3125
8105,SAT-0072,MIS-008105,2022-02-13 20:37:00,GEO,35786,22,56,6.14,0.85,1,1.97,63,209,173,512,64,33.5,12.62,3.11,56,45.7,3.11,173,78.3,LOW,33.7890625
8106,SAT-0088,MIS-008106,2025-03-31 17:14:00,GEO,35786,32,72,2.72,2.71,6,6.72,85,277,500,512,100,60.6,17.19,8.0,72,31.7,8.0,500,15.3,HIGH,97.65625
8107,SAT-0059,MIS-008107,2023-06-24 03:51:00,GEO,35786,1,96,5.89,0.15,4,5.08,111,355,447,512,100,59.8,22.35,7.14,96,61.3,7.14,447,38.5,HIGH,87.3046875
8108,SAT-0062,MIS-008108,2025-01-29 07:33:00,LEO,997,71,72,3.01,0.72,1,1.18,52,178,155,512,54,30.3,10.56,2.52,72,59.5,2.52,155,83.8,LOW,30.2734375
8109,SAT-0044,MIS-008109,2022-09-22 12:53:00,GEO,35786,12,83,0.53,0.14,4,4.54,12,57,265,512,61,46.1,2.47,4.74,83,63.1,4.74,265,77.9,LOW,51.7578125
8110,SAT-0069,MIS-008110,2022-05-03 09:35:00,MEO,10880,30,56,7.38,2.52,0,0.5,114,362,214,512,65,37.5,22.81,2.54,56,42.4,2.54,214,76.9,LOW,41.796875
8111,SAT-0058,MIS-008111,2024-07-19 18:12:00,LEO,799,40,86,0.39,3.48,1,1.19,102,326,239,512,68,30.0,20.41,2.85,86,59.1,2.85,239,83.6,LOW,46.6796875
8112,SAT-0050,MIS-008112,2025-05-04 07:51:00,LEO,573,40,51,3.09,1.29,6,7.59,101,325,500,512,100,66.0,20.37,8.0,51,8.9,8.0,500,0.0,HIGH,97.65625
8113,SAT-0078,MIS-008113,2025-08-16 00:57:00,SSO,683,98,75,3.73,3.47,2,3.07,2,28,139,512,37,27.6,0.59,3.32,75,68.7,3.32,139,87.5,LOW,27.1484375
8114,SAT-0091,MIS-008114,2022-04-27 12:18:00,GEO,35786,87,73,4.55,0.0,2,2.25,19,78,170,512,49,30.9,3.91,2.86,73,67.5,2.86,170,87.0,LOW,33.203125
8115,SAT-0069,MIS-008115,2024-01-20 05:25:00,MEO,6432,5,82,4.73,3.87,1,1.6,93,300,236,512,57,35.6,18.73,3.56,82,62.2,3.56,236,84.9,LOW,46.09375
8116,SAT-0027,MIS-008116,2023-06-09 04:20:00,SSO,898,98,99,1.07,3.87,1,1.4,16,68,100,512,33,19.0,3.23,1.59,99,92.2,1.59,100,96.9,LOW,19.53125
