payload_id,satellite_id,mission_id,payload_type,operation_duration_minutes,power_consumed_kw,memory_generated_gb,temperature_celsius,operation_status
PAY-07469,SAT-0009,MIS-007469,Thermal Sensor,1122,3.69,201.6,53.3,Completed
PAY-07470,SAT-0036,MIS-007470,Multispectral Sensor,802,2.82,156.0,38.5,Completed
PAY-07471,SAT-0090,MIS-007471,Multispectral Sensor,100,0.5,22.8,19.9,Completed
PAY-07472,SAT-0052,MIS-007472,Communication Antenna,993,0.64,82.8,27.7,Completed
PAY-07473,SAT-0082,MIS-007473,Communication Antenna,892,2.58,151.8,36.7,Completed
PAY-07474,SAT-0001,MIS-007474,Communication Antenna,1048,6.33,271.2,58.1,Completed
PAY-07475,SAT-0021,MIS-007475,Camera,479,1.48,134.0,25.2,Completed
PAY-07476,SAT-0072,MIS-007476,Multispectral Sensor,994,1.39,124.8,36.2,Completed
PAY-07477,SAT-0030,MIS-007477,Multispectral Sensor,408,0.53,50.4,23.6,Completed
PAY-07478,SAT-0060,MIS-007478,Multispectral Sensor,666,5.67,241.8,54.3,Completed
PAY-07479,SAT-0057,MIS-007479,SAR Radar,136,6.0,55.2,22.6,Completed
PAY-07480,SAT-0087,MIS-007480,SAR Radar,1107,6.0,300.0,61.8,Completed
PAY-07481,SAT-0021,MIS-007481,Camera,819,7.0,476.0,62.1,Completed
PAY-07482,SAT-0060,MIS-007482,Multispectral Sensor,412,2.03,88.2,32.1,Completed
PAY-07483,SAT-0100,MIS-007483,Communication Antenna,940,7.36,300.0,66.3,Completed
PAY-07484,SAT-0053,MIS-007484,Communication Antenna,423,3.87,144.6,38.2,Completed
PAY-07485,SAT-0016,MIS-007485,Camera,429,6.39,369.0,53.2,Completed
PAY-07486,SAT-0041,MIS-007486,Multispectral Sensor,840,2.03,108.0,38.5,Completed
PAY-07487,SAT-0082,MIS-007487,Thermal Sensor,757,4.89,210.0,52.9,Completed
PAY-07488,SAT-0004,MIS-007488,Multispectral Sensor,734,7.32,290.4,62.1,Completed
PAY-07489,SAT-0075,MIS-007489,Communication Antenna,171,4.88,165.6,48.0,Completed
PAY-07490,SAT-0014,MIS-007490,SAR Radar,847,6.0,109.8,27.0,Completed
PAY-07491,SAT-0042,MIS-007491,Communication Antenna,242,3.51,133.8,35.1,Completed
PAY-07492,SAT-0075,MIS-007492,Communication Antenna,184,6.23,210.0,52.4,Completed
PAY-07493,SAT-0004,MIS-007493,SAR Radar,733,6.0,135.0,39.7,Completed
PAY-07494,SAT-0013,MIS-007494,Camera,757,1.7,194.0,29.9,Completed
PAY-07495,SAT-0078,MIS-007495,Communication Antenna,1206,2.53,177.6,42.3,Completed
PAY-07496,SAT-0070,MIS-007496,Thermal Sensor,1287,2.25,184.8,40.9,Completed
PAY-07497,SAT-0075,MIS-007497,Multispectral Sensor,245,2.68,103.8,29.3,Completed
PAY-07498,SAT-0058,MIS-007498,Communication Antenna,880,0.65,91.2,23.3,Completed
PAY-07499,SAT-0015,MIS-007499,Camera,278,4.75,298.0,41.2,Completed
PAY-07500,SAT-0059,MIS-007500,SAR Radar,1361,6.0,300.0,58.3,Completed
PAY-07501,SAT-0095,MIS-007501,SAR Radar,645,6.0,178.2,46.8,Completed
PAY-07502,SAT-0018,MIS-007502,Communication Antenna,721,0.94,75.6,22.4,Completed
PAY-07503,SAT-0011,MIS-007503,Thermal Sensor,504,3.39,166.2,36.3,Completed
PAY-07504,SAT-0063,MIS-007504,SAR Radar,656,6.0,93.6,27.2,Completed
PAY-07505,SAT-0095,MIS-007505,Communication Antenna,673,2.04,99.6,30.6,Completed
PAY-07506,SAT-0097,MIS-007506,Thermal Sensor,194,0.5,24.6,19.3,Completed
PAY-07507,SAT-0034,MIS-007507,Thermal Sensor,622,4.29,168.0,44.4,Completed
PAY-07508,SAT-0053,MIS-007508,Multispectral Sensor,760,6.07,252.6,57.8,Completed
PAY-07509,SAT-0001,MIS-007509,Communication Antenna,403,2.27,123.0,37.5,Completed
PAY-07510,SAT-0081,MIS-007510,Thermal Sensor,387,2.3,113.4,25.6,Completed
PAY-07511,SAT-0013,MIS-007511,Thermal Sensor,300,3.81,136.8,41.0,Completed
PAY-07512,SAT-0068,MIS-007512,Thermal Sensor,999,1.58,134.4,41.6,Completed
PAY-07513,SAT-0055,MIS-007513,Camera,1033,6.96,500.0,62.3,Completed
PAY-07514,SAT-0036,MIS-007514,SAR Radar,1371,6.0,300.0,64.9,Completed
PAY-07515,SAT-0062,MIS-007515,Multispectral Sensor,1408,3.15,200.4,46.5,Completed
PAY-07516,SAT-0087,MIS-007516,Communication Antenna,728,5.58,242.4,60.4,Completed
PAY-07517,SAT-0090,MIS-007517,SAR Radar,967,6.0,153.6,40.1,Completed
PAY-07518,SAT-0092,MIS-007518,Camera,418,7.5,441.0,59.6,Completed
PAY-07519,SAT-0067,MIS-007519,Communication Antenna,1236,3.2,177.0,46.5,Completed
PAY-07520,SAT-0026,MIS-007520,Camera,1276,0.81,202.0,35.3,Completed
PAY-07521,SAT-0059,MIS-007521,SAR Radar,555,6.0,50.4,22.3,Completed
PAY-07522,SAT-0038,MIS-007522,Thermal Sensor,1305,0.56,117.6,30.2,Completed
PAY-07523,SAT-0079,MIS-007523,Thermal Sensor,149,4.68,168.6,41.7,Completed
PAY-07524,SAT-0086,MIS-007524,Multispectral Sensor,465,5.27,190.2,49.1,Completed
PAY-07525,SAT-0065,MIS-007525,SAR Radar,1423,6.0,300.0,66.4,Completed
PAY-07526,SAT-0012,MIS-007526,Communication Antenna,148,0.5,32.4,18.7,Completed
PAY-07527,SAT-0063,MIS-007527,Thermal Sensor,93,4.02,118.2,34.1,Completed
PAY-07528,SAT-0041,MIS-007528,Camera,543,2.67,206.0,35.5,Completed
PAY-07529,SAT-0017,MIS-007529,Communication Antenna,310,0.5,40.2,18.7,Completed
PAY-07530,SAT-0089,MIS-007530,Camera,734,0.5,105.0,22.9,Completed
PAY-07531,SAT-0088,MIS-007531,Thermal Sensor,48,0.61,22.8,16.9,Completed
PAY-07532,SAT-0037,MIS-007532,Multispectral Sensor,907,6.31,270.6,57.2,Completed
PAY-07533,SAT-0081,MIS-007533,Multispectral Sensor,906,4.65,223.2,58.1,Completed
PAY-07534,SAT-0074,MIS-007534,Communication Antenna,133,6.71,245.4,52.3,Completed
PAY-07535,SAT-0013,MIS-007535,Thermal Sensor,282,5.32,183.6,46.5,Completed
PAY-07536,SAT-0037,MIS-007536,Multispectral Sensor,97,7.01,228.0,53.9,Completed
PAY-07537,SAT-0045,MIS-007537,Thermal Sensor,714,5.98,240.6,55.7,Completed
PAY-07538,SAT-0050,MIS-007538,Communication Antenna,1372,4.92,268.8,59.8,Completed
PAY-07539,SAT-0030,MIS-007539,Multispectral Sensor,427,1.59,87.6,32.1,Completed
PAY-07540,SAT-0044,MIS-007540,SAR Radar,1000,6.0,300.0,65.7,Completed
PAY-07541,SAT-0088,MIS-007541,Camera,798,2.67,241.0,35.9,Completed
PAY-07542,SAT-0014,MIS-007542,Communication Antenna,1222,4.75,255.0,53.2,Completed
PAY-07543,SAT-0025,MIS-007543,Thermal Sensor,757,2.9,143.4,40.8,Completed
PAY-07544,SAT-0054,MIS-007544,Thermal Sensor,819,0.5,80.4,28.7,Completed
PAY-07545,SAT-0060,MIS-007545,SAR Radar,665,6.0,73.2,30.3,Completed
PAY-07546,SAT-0046,MIS-007546,Multispectral Sensor,1096,0.5,90.6,26.1,Completed
PAY-07547,SAT-0087,MIS-007547,Camera,238,1.62,97.0,26.5,Completed
PAY-07548,SAT-0049,MIS-007548,Thermal Sensor,1383,5.38,272.4,60.6,Completed
PAY-07549,SAT-0080,MIS-007549,Communication Antenna,121,5.64,193.8,47.4,Completed
PAY-07550,SAT-0095,MIS-007550,Camera,424,2.99,189.0,39.6,Completed
PAY-07551,SAT-0004,MIS-007551,Communication Antenna,265,5.09,181.8,46.0,Completed
PAY-07552,SAT-0045,MIS-007552,Thermal Sensor,900,4.4,220.2,47.0,Completed
PAY-07553,SAT-0023,MIS-007553,Multispectral Sensor,723,6.64,277.2,58.3,Completed
PAY-07554,SAT-0065,MIS-007554,Communication Antenna,627,1.53,101.4,34.8,Completed
PAY-07555,SAT-0045,MIS-007555,SAR Radar,927,6.0,270.6,54.9,Completed
PAY-07556,SAT-0016,MIS-007556,Multispectral Sensor,316,7.27,249.0,59.1,Completed
PAY-07557,SAT-0003,MIS-007557,Communication Antenna,1137,5.05,254.4,60.6,Completed
PAY-07558,SAT-0050,MIS-007558,Multispectral Sensor,1382,3.35,232.2,49.6,Completed
PAY-07559,SAT-0071,MIS-007559,Communication Antenna,472,4.5,187.2,46.8,Completed
PAY-07560,SAT-0099,MIS-007560,Camera,769,3.11,248.0,46.6,Completed
PAY-07561,SAT-0006,MIS-007561,Communication Antenna,583,7.4,276.0,60.3,Completed
PAY-07562,SAT-0018,MIS-007562,Camera,1261,6.22,500.0,61.3,Completed
PAY-07563,SAT-0018,MIS-007563,Multispectral Sensor,469,0.53,51.6,21.7,Completed
PAY-07564,SAT-0047,MIS-007564,Camera,499,3.12,216.0,34.5,Completed
PAY-07565,SAT-0068,MIS-007565,Camera,1075,5.1,403.0,49.2,Completed
PAY-07566,SAT-0094,MIS-007566,SAR Radar,397,6.0,226.8,50.4,Completed
PAY-07567,SAT-0019,MIS-007567,Camera,789,7.44,479.0,65.4,Completed
PAY-07568,SAT-0083,MIS-007568,Thermal Sensor,648,1.65,93.0,38.2,Completed
PAY-07569,SAT-0028,MIS-007569,Thermal Sensor,1125,0.5,97.2,32.9,Completed
PAY-07570,SAT-0096,MIS-007570,Multispectral Sensor,901,6.65,300.0,63.0,Completed
PAY-07571,SAT-0066,MIS-007571,SAR Radar,859,6.0,219.0,48.5,Completed
PAY-07572,SAT-0055,MIS-007572,Thermal Sensor,774,3.99,174.6,51.5,Completed
PAY-07573,SAT-0065,MIS-007573,SAR Radar,643,6.0,246.6,61.0,Completed
PAY-07574,SAT-0021,MIS-007574,Camera,423,6.8,430.0,60.6,Completed
PAY-07575,SAT-0090,MIS-007575,Camera,556,2.73,199.0,36.3,Completed
PAY-07576,SAT-0091,MIS-007576,Multispectral Sensor,163,1.18,56.4,21.4,Completed
PAY-07577,SAT-0016,MIS-007577,SAR Radar,466,6.0,117.0,34.7,Completed
PAY-07578,SAT-0086,MIS-007578,Multispectral Sensor,1437,1.42,161.4,38.0,Completed
PAY-07579,SAT-0005,MIS-007579,Camera,386,2.54,176.0,31.9,Completed
PAY-07580,SAT-0030,MIS-007580,Camera,114,2.33,162.0,26.6,Completed
PAY-07581,SAT-0001,MIS-007581,SAR Radar,654,6.0,57.0,28.6,Completed
PAY-07582,SAT-0035,MIS-007582,Communication Antenna,181,1.95,54.6,22.3,Completed
PAY-07583,SAT-0062,MIS-007583,Communication Antenna,1421,6.68,300.0,62.7,Completed
PAY-07584,SAT-0022,MIS-007584,Thermal Sensor,543,5.2,206.4,52.6,Completed
PAY-07585,SAT-0065,MIS-007585,Communication Antenna,1195,2.77,185.4,47.1,Completed
PAY-07586,SAT-0065,MIS-007586,Communication Antenna,721,2.86,150.0,39.9,Completed
PAY-07587,SAT-0088,MIS-007587,SAR Radar,676,6.0,98.4,25.7,Completed
PAY-07588,SAT-0041,MIS-007588,SAR Radar,1188,6.0,115.2,31.7,Completed
PAY-07589,SAT-0043,MIS-007589,SAR Radar,241,6.0,33.0,25.7,Completed
PAY-07590,SAT-0026,MIS-007590,Communication Antenna,1328,5.28,259.8,55.0,Completed
PAY-07591,SAT-0096,MIS-007591,Thermal Sensor,54,1.39,60.6,19.9,Completed
PAY-07592,SAT-0019,MIS-007592,Multispectral Sensor,498,5.33,187.2,48.3,Completed
PAY-07593,SAT-0079,MIS-007593,Multispectral Sensor,82,2.87,94.8,24.1,Completed
PAY-07594,SAT-0075,MIS-007594,Thermal Sensor,642,5.88,251.4,62.4,Completed
PAY-07595,SAT-0096,MIS-007595,SAR Radar,740,6.0,247.2,58.9,Completed
PAY-07596,SAT-0063,MIS-007596,Communication Antenna,1392,3.8,232.8,49.3,Completed
PAY-07597,SAT-0081,MIS-007597,Camera,84,7.23,379.0,53.6,Completed
PAY-07598,SAT-0095,MIS-007598,Thermal Sensor,930,2.07,121.2,35.7,Completed
PAY-07599,SAT-0030,MIS-007599,Communication Antenna,787,2.83,153.0,33.2,Completed
PAY-07600,SAT-0091,MIS-007600,Thermal Sensor,793,4.14,175.2,51.8,Completed
PAY-07601,SAT-0059,MIS-007601,SAR Radar,427,6.0,194.4,50.0,Completed
PAY-07602,SAT-0085,MIS-007602,SAR Radar,1099,6.0,300.0,65.9,Completed
PAY-07603,SAT-0062,MIS-007603,Camera,674,4.15,286.0,48.0,Completed
PAY-07604,SAT-0016,MIS-007604,SAR Radar,36,6.0,94.8,28.5,Completed
PAY-07605,SAT-0074,MIS-007605,Communication Antenna,1224,1.66,140.4,33.0,Completed
PAY-07606,SAT-0096,MIS-007606,Communication Antenna,1326,5.96,292.8,61.8,Completed
PAY-07607,SAT-0056,MIS-007607,Thermal Sensor,1194,3.84,213.0,45.7,Completed
PAY-07608,SAT-0095,MIS-007608,Multispectral Sensor,1339,1.52,154.2,40.1,Completed
PAY-07609,SAT-0018,MIS-007609,SAR Radar,477,6.0,79.8,31.1,Completed
PAY-07610,SAT-0044,MIS-007610,Camera,386,4.07,253.0,38.1,Completed
PAY-07611,SAT-0012,MIS-007611,Communication Antenna,895,2.35,162.6,33.8,Completed
PAY-07612,SAT-0088,MIS-007612,Communication Antenna,63,5.93,187.8,44.0,Completed
PAY-07613,SAT-0059,MIS-007613,Thermal Sensor,1135,2.08,140.4,35.8,Completed
PAY-07614,SAT-0012,MIS-007614,Camera,884,2.91,248.0,42.9,Completed
PAY-07615,SAT-0074,MIS-007615,Multispectral Sensor,1358,1.84,154.2,41.4,Completed
PAY-07616,SAT-0008,MIS-007616,SAR Radar,1051,6.0,174.0,45.8,Completed
PAY-07617,SAT-0082,MIS-007617,Communication Antenna,270,0.57,29.4,23.8,Completed
PAY-07618,SAT-0014,MIS-007618,Multispectral Sensor,1093,3.98,212.4,55.3,Completed
PAY-07619,SAT-0043,MIS-007619,Camera,360,0.5,68.0,21.3,Completed
PAY-07620,SAT-0064,MIS-007620,Camera,811,6.3,416.0,56.9,Completed
PAY-07621,SAT-0038,MIS-007621,SAR Radar,963,6.0,300.0,63.7,Completed
PAY-07622,SAT-0033,MIS-007622,Multispectral Sensor,315,2.96,111.0,30.4,Completed
PAY-07623,SAT-0002,MIS-007623,Multispectral Sensor,683,2.96,140.4,34.0,Completed
PAY-07624,SAT-0095,MIS-007624,SAR Radar,684,6.0,73.8,29.4,Completed
PAY-07625,SAT-0089,MIS-007625,Multispectral Sensor,31,5.57,187.2,49.9,Completed
PAY-07626,SAT-0065,MIS-007626,SAR Radar,134,6.0,90.0,28.8,Completed
PAY-07627,SAT-0010,MIS-007627,Multispectral Sensor,889,1.42,110.4,29.6,Completed
PAY-07628,SAT-0031,MIS-007628,SAR Radar,894,6.0,300.0,60.0,Completed
PAY-07629,SAT-0012,MIS-007629,Thermal Sensor,1332,1.89,160.2,43.4,Completed
PAY-07630,SAT-0050,MIS-007630,Multispectral Sensor,89,5.87,195.6,53.2,Completed
PAY-07631,SAT-0011,MIS-007631,Camera,768,6.25,431.0,58.8,Completed
PAY-07632,SAT-0066,MIS-007632,SAR Radar,211,6.0,135.0,38.6,Completed
PAY-07633,SAT-0075,MIS-007633,Thermal Sensor,1230,6.12,286.8,65.6,Completed
PAY-07634,SAT-0033,MIS-007634,Thermal Sensor,360,4.63,181.2,48.3,Completed
PAY-07635,SAT-0091,MIS-007635,SAR Radar,1019,6.0,156.6,43.5,Completed
PAY-07636,SAT-0089,MIS-007636,Camera,511,6.14,378.0,56.0,Completed
PAY-07637,SAT-0073,MIS-007637,SAR Radar,93,6.0,155.4,43.2,Completed
PAY-07638,SAT-0078,MIS-007638,Communication Antenna,104,6.65,237.6,53.9,Completed
PAY-07639,SAT-0073,MIS-007639,Multispectral Sensor,1298,1.76,145.8,39.2,Completed
PAY-07640,SAT-0039,MIS-007640,Thermal Sensor,1102,5.88,279.6,63.5,Completed
PAY-07641,SAT-0036,MIS-007641,Communication Antenna,1094,0.78,105.0,28.7,Completed
PAY-07642,SAT-0039,MIS-007642,Thermal Sensor,583,1.26,85.2,28.2,Completed
PAY-07643,SAT-0092,MIS-007643,Multispectral Sensor,825,5.39,226.8,56.8,Completed
PAY-07644,SAT-0019,MIS-007644,Multispectral Sensor,1209,7.03,300.0,63.4,Completed
PAY-07645,SAT-0084,MIS-007645,Camera,387,7.36,443.0,58.5,Completed
PAY-07646,SAT-0046,MIS-007646,Communication Antenna,1378,6.33,298.8,65.4,Completed
PAY-07647,SAT-0090,MIS-007647,Communication Antenna,1293,4.78,261.0,51.5,Completed
PAY-07648,SAT-0024,MIS-007648,Multispectral Sensor,36,0.5,7.2,14.5,Completed
PAY-07649,SAT-0063,MIS-007649,Thermal Sensor,1420,3.48,234.6,52.2,Completed
PAY-07650,SAT-0098,MIS-007650,Multispectral Sensor,1255,0.5,117.0,34.1,Completed
PAY-07651,SAT-0056,MIS-007651,Thermal Sensor,1133,6.39,281.4,65.8,Completed
PAY-07652,SAT-0044,MIS-007652,Communication Antenna,693,3.17,134.4,35.5,Completed
PAY-07653,SAT-0074,MIS-007653,Camera,659,3.05,218.0,39.8,Completed
PAY-07654,SAT-0021,MIS-007654,SAR Radar,845,6.0,230.4,49.3,Completed
PAY-07655,SAT-0022,MIS-007655,SAR Radar,588,6.0,130.8,34.1,Completed
PAY-07656,SAT-0049,MIS-007656,Multispectral Sensor,1335,3.01,186.6,49.1,Completed
PAY-07657,SAT-0022,MIS-007657,Camera,1018,2.38,286.0,45.5,Completed
PAY-07658,SAT-0039,MIS-007658,Thermal Sensor,506,1.54,91.8,25.9,Completed
PAY-07659,SAT-0015,MIS-007659,SAR Radar,782,6.0,292.8,59.7,Completed
PAY-07660,SAT-0010,MIS-007660,Communication Antenna,1339,7.59,300.0,64.3,Completed
PAY-07661,SAT-0059,MIS-007661,Camera,265,5.98,345.0,52.8,Completed
PAY-07662,SAT-0031,MIS-007662,Camera,1174,7.02,500.0,57.6,Completed
PAY-07663,SAT-0015,MIS-007663,Thermal Sensor,320,0.5,33.0,18.2,Completed
PAY-07664,SAT-0019,MIS-007664,Camera,282,6.69,432.0,58.3,Completed
PAY-07665,SAT-0020,MIS-007665,Multispectral Sensor,1111,4.98,238.8,60.5,Completed
PAY-07666,SAT-0056,MIS-007666,Thermal Sensor,788,1.69,102.6,35.9,Completed
PAY-07667,SAT-0052,MIS-007667,Communication Antenna,625,7.59,270.0,66.1,Completed
PAY-07668,SAT-0078,MIS-007668,Camera,1188,0.78,177.0,27.8,Completed
PAY-07669,SAT-0045,MIS-007669,Camera,314,6.39,348.0,52.1,Completed
PAY-07670,SAT-0040,MIS-007670,Thermal Sensor,937,4.28,195.6,49.0,Completed
PAY-07671,SAT-0055,MIS-007671,Camera,930,5.07,381.0,57.0,Completed
PAY-07672,SAT-0026,MIS-007672,Communication Antenna,150,0.84,18.0,18.8,Completed
PAY-07673,SAT-0096,MIS-007673,Multispectral Sensor,495,3.99,157.8,47.6,Completed
PAY-07674,SAT-0018,MIS-007674,Thermal Sensor,1236,5.74,299.4,55.4,Completed
PAY-07675,SAT-0094,MIS-007675,Camera,1091,4.2,345.0,44.1,Completed
PAY-07676,SAT-0004,MIS-007676,SAR Radar,1300,6.0,121.2,30.4,Completed
PAY-07677,SAT-0055,MIS-007677,Communication Antenna,1092,0.5,96.0,29.7,Completed
PAY-07678,SAT-0088,MIS-007678,SAR Radar,1023,6.0,101.4,27.6,Completed
PAY-07679,SAT-0031,MIS-007679,Communication Antenna,186,1.2,66.0,20.4,Completed
PAY-07680,SAT-0054,MIS-007680,Communication Antenna,192,2.63,101.4,26.2,Completed
PAY-07681,SAT-0100,MIS-007681,Communication Antenna,302,3.08,108.0,34.3,Completed
PAY-07682,SAT-0072,MIS-007682,Thermal Sensor,907,5.15,228.6,53.8,Completed
PAY-07683,SAT-0005,MIS-007683,Multispectral Sensor,697,5.3,218.4,52.7,Completed
PAY-07684,SAT-0061,MIS-007684,Communication Antenna,1044,3.87,201.0,53.0,Completed
PAY-07685,SAT-0095,MIS-007685,Thermal Sensor,1230,0.5,109.8,34.2,Completed
PAY-07686,SAT-0012,MIS-007686,Camera,1153,4.14,355.0,48.4,Completed
PAY-07687,SAT-0048,MIS-007687,Camera,883,2.78,259.0,37.0,Completed
PAY-07688,SAT-0052,MIS-007688,Camera,605,4.93,326.0,51.1,Completed
PAY-07689,SAT-0047,MIS-007689,SAR Radar,907,6.0,235.8,52.8,Completed
PAY-07690,SAT-0072,MIS-007690,Camera,878,1.27,191.0,34.8,Completed
PAY-07691,SAT-0077,MIS-007691,Camera,1199,4.65,434.0,54.3,Completed
PAY-07692,SAT-0008,MIS-007692,SAR Radar,160,6.0,133.2,38.9,Completed
PAY-07693,SAT-0064,MIS-007693,Camera,1117,1.28,241.0,39.3,Completed
PAY-07694,SAT-0017,MIS-007694,Multispectral Sensor,1326,3.08,190.8,51.4,Completed
PAY-07695,SAT-0056,MIS-007695,Communication Antenna,1233,2.66,187.8,38.7,Completed
PAY-07696,SAT-0077,MIS-007696,SAR Radar,772,6.0,183.6,46.4,Completed
PAY-07697,SAT-0081,MIS-007697,Communication Antenna,542,6.79,266.4,58.1,Completed
PAY-07698,SAT-0081,MIS-007698,Multispectral Sensor,373,3.87,148.8,40.4,Completed
PAY-07699,SAT-0073,MIS-007699,Communication Antenna,889,7.37,300.0,67.0,Completed
PAY-07700,SAT-0050,MIS-007700,Thermal Sensor,1045,1.85,123.6,42.1,Completed
PAY-07701,SAT-0036,MIS-007701,Thermal Sensor,243,1.2,67.2,24.6,Completed
PAY-07702,SAT-0007,MIS-007702,SAR Radar,1218,6.0,152.4,33.0,Completed
PAY-07703,SAT-0025,MIS-007703,SAR Radar,180,6.0,31.8,21.8,Completed
PAY-07704,SAT-0026,MIS-007704,Thermal Sensor,1137,0.92,107.4,32.7,Completed
PAY-07705,SAT-0058,MIS-007705,Camera,1411,4.88,443.0,59.8,Completed
PAY-07706,SAT-0041,MIS-007706,Camera,649,2.49,220.0,31.1,Completed
PAY-07707,SAT-0018,MIS-007707,Thermal Sensor,319,3.42,149.4,39.3,Completed
PAY-07708,SAT-0030,MIS-007708,SAR Radar,1302,6.0,148.2,33.8,Completed
PAY-07709,SAT-0046,MIS-007709,Communication Antenna,365,3.91,141.0,41.9,Completed
PAY-07710,SAT-0090,MIS-007710,Camera,942,3.04,274.0,39.8,Completed
PAY-07711,SAT-0074,MIS-007711,Thermal Sensor,1167,3.5,208.8,48.2,Completed
PAY-07712,SAT-0060,MIS-007712,Communication Antenna,265,0.5,36.0,18.8,Completed
PAY-07713,SAT-0074,MIS-007713,Thermal Sensor,313,0.76,43.8,19.4,Completed
PAY-07714,SAT-0006,MIS-007714,Thermal Sensor,445,6.38,229.2,52.7,Completed
PAY-07715,SAT-0025,MIS-007715,Communication Antenna,346,1.37,67.8,23.9,Completed
PAY-07716,SAT-0018,MIS-007716,Communication Antenna,1045,3.15,158.4,49.8,Completed
PAY-07717,SAT-0089,MIS-007717,SAR Radar,493,6.0,156.0,41.9,Completed
PAY-07718,SAT-0007,MIS-007718,Camera,1070,3.91,354.0,44.7,Completed
PAY-07719,SAT-0024,MIS-007719,SAR Radar,828,6.0,291.0,64.0,Completed
PAY-07720,SAT-0004,MIS-007720,Communication Antenna,1156,4.25,221.4,55.3,Completed
PAY-07721,SAT-0025,MIS-007721,Communication Antenna,1089,0.5,105.6,32.8,Completed
PAY-07722,SAT-0092,MIS-007722,Communication Antenna,589,4.5,202.2,47.6,Completed
PAY-07723,SAT-0095,MIS-007723,Communication Antenna,135,6.61,237.6,52.9,Completed
PAY-07724,SAT-0030,MIS-007724,Multispectral Sensor,889,2.26,160.8,42.1,Completed
PAY-07725,SAT-0096,MIS-007725,Camera,1162,0.5,184.0,27.7,Completed
PAY-07726,SAT-0025,MIS-007726,Multispectral Sensor,129,7.18,241.8,58.5,Completed
PAY-07727,SAT-0061,MIS-007727,SAR Radar,606,6.0,171.6,48.0,Completed
PAY-07728,SAT-0073,MIS-007728,Thermal Sensor,544,4.82,199.8,50.1,Completed
PAY-07729,SAT-0097,MIS-007729,SAR Radar,1315,6.0,256.2,53.9,Completed
PAY-07730,SAT-0037,MIS-007730,SAR Radar,329,6.0,223.8,56.1,Completed
PAY-07731,SAT-0086,MIS-007731,Multispectral Sensor,952,5.3,236.4,59.0,Completed
PAY-07732,SAT-0014,MIS-007732,Multispectral Sensor,1315,5.85,291.6,65.6,Completed
PAY-07733,SAT-0094,MIS-007733,Camera,843,1.23,191.0,34.7,Completed
PAY-07734,SAT-0016,MIS-007734,Communication Antenna,1179,5.05,246.0,57.6,Completed
PAY-07735,SAT-0078,MIS-007735,Thermal Sensor,430,3.46,163.2,41.5,Completed
PAY-07736,SAT-0098,MIS-007736,Multispectral Sensor,566,7.14,280.2,58.7,Completed
PAY-07737,SAT-0065,MIS-007737,Camera,1253,1.11,259.0,36.3,Completed
PAY-07738,SAT-0091,MIS-007738,Multispectral Sensor,245,6.76,242.4,53.5,Completed
PAY-07739,SAT-0059,MIS-007739,Camera,220,6.4,346.0,58.4,Completed
PAY-07740,SAT-0093,MIS-007740,Thermal Sensor,436,6.92,262.2,63.5,Completed
PAY-07741,SAT-0087,MIS-007741,Camera,1287,4.12,356.0,53.3,Completed
PAY-07742,SAT-0026,MIS-007742,SAR Radar,439,6.0,85.8,26.3,Completed
PAY-07743,SAT-0089,MIS-007743,Communication Antenna,828,2.88,151.2,39.7,Completed
PAY-07744,SAT-0086,MIS-007744,Communication Antenna,427,5.69,219.0,50.3,Completed
PAY-07745,SAT-0061,MIS-007745,SAR Radar,1115,6.0,109.8,34.0,Completed
PAY-07746,SAT-0006,MIS-007746,Thermal Sensor,164,2.27,96.0,31.4,Completed
PAY-07747,SAT-0028,MIS-007747,Thermal Sensor,476,6.44,235.8,60.0,Completed
PAY-07748,SAT-0032,MIS-007748,Camera,84,3.31,213.0,31.6,Completed
PAY-07749,SAT-0062,MIS-007749,SAR Radar,1159,6.0,149.4,37.5,Completed
PAY-07750,SAT-0099,MIS-007750,SAR Radar,772,6.0,287.4,64.5,Completed
PAY-07751,SAT-0004,MIS-007751,Communication Antenna,1293,2.83,191.4,50.5,Completed
PAY-07752,SAT-0041,MIS-007752,SAR Radar,258,6.0,31.8,20.7,Completed
PAY-07753,SAT-0005,MIS-007753,Communication Antenna,69,1.84,51.0,22.0,Completed
PAY-07754,SAT-0001,MIS-007754,Communication Antenna,1146,3.18,166.2,41.6,Completed
PAY-07755,SAT-0100,MIS-007755,Multispectral Sensor,1039,2.76,158.4,44.8,Completed
PAY-07756,SAT-0017,MIS-007756,Thermal Sensor,873,3.54,190.2,47.1,Completed
PAY-07757,SAT-0074,MIS-007757,Multispectral Sensor,1167,2.74,168.0,46.7,Completed
PAY-07758,SAT-0043,MIS-007758,Camera,1098,5.11,407.0,58.4,Completed
PAY-07759,SAT-0003,MIS-007759,Camera,232,0.89,59.0,15.6,Completed
PAY-07760,SAT-0029,MIS-007760,Multispectral Sensor,1062,7.05,300.0,65.6,Completed
PAY-07761,SAT-0026,MIS-007761,Thermal Sensor,153,3.01,87.6,34.8,Completed
PAY-07762,SAT-0006,MIS-007762,Multispectral Sensor,179,0.5,24.0,16.1,Completed
PAY-07763,SAT-0069,MIS-007763,Multispectral Sensor,800,6.96,299.4,65.3,Completed
PAY-07764,SAT-0068,MIS-007764,SAR Radar,1080,6.0,300.0,65.8,Completed
PAY-07765,SAT-0015,MIS-007765,Thermal Sensor,453,5.38,196.8,45.4,Completed
